Date,Open,High,Low,Close,Volume,Adj Close
2008-04-24,165.340006,169.980005,159.189999,168.939995,424016600,22.350503
2008-04-25,170.699995,171.100004,166.420004,169.73,248118500,22.455019
2008-04-28,169.75,173.749998,169.129999,172.240004,196803600,22.787089
2008-04-29,171.110004,175.660002,170.249998,175.050001,230869100,23.158847
2008-04-30,176.190001,179.999994,172.920006,173.950003,284881100,23.013319
2008-05-01,174.959999,179.999994,174.859997,179.999994,225894200,23.813724
2008-05-02,180.189999,181.919998,178.550001,180.940002,251520500,23.938085
2008-05-05,181.919998,185.309996,181.050005,184.729996,213639300,24.439496
2008-05-06,184.659994,187.119997,182.180004,186.66,229717600,24.694832
2008-05-07,186.049999,188.199995,180.540007,182.59,289283400,24.156378
2008-05-08,183.77,186.499996,183.069998,185.060003,224771400,24.483155
2008-05-09,183.16,184.249998,181.369999,183.450006,168268100,24.270155
2008-05-12,185.209993,188.869997,182.850006,188.159994,204640800,24.893279
2008-05-13,188.610004,191.450003,187.860001,189.959995,205809100,25.131417
2008-05-14,191.229998,192.239994,185.570002,186.260004,229205900,24.641913
2008-05-15,186.810003,189.899994,184.199997,189.730003,218302000,25.100989
2008-05-16,190.109999,190.300003,186.999994,187.619995,191442300,24.821838
2008-05-19,187.860001,188.690006,181.299997,183.599997,236455100,24.289999
2008-05-20,181.819996,186.160002,180.119997,185.899996,242462500,24.594285
2008-05-21,185.670004,187.950003,176.250002,178.190006,289414300,23.574265
2008-05-22,179.260004,181.329998,171.999998,177.049994,301683900,23.423443
2008-05-23,180.769999,181.99,177.799997,181.169994,226729300,23.968513
2008-05-27,182.750004,186.429995,181.839996,186.429995,197476300,24.664403
2008-05-28,187.410004,187.950003,183.719999,187.009995,185994900,24.741136
2008-05-29,186.760002,188.199995,185.5,186.690001,161796600,24.698801
2008-05-30,187.450005,189.539999,187.380003,188.749994,152546100,24.971335
2008-06-02,188.600004,189.650002,184.530005,186.1,169960000,24.620745
2008-06-03,186.860004,188.199995,182.339994,185.369997,187630100,24.524167
2008-06-04,184.020006,187.089996,183.230001,185.190006,181745900,24.500354
2008-06-05,186.340006,189.840006,185.700005,189.429996,188861400,25.061299
2008-06-06,188.000004,189.949995,185.550001,185.640003,241605700,24.559888
2008-06-09,184.789997,184.940001,175.750004,181.610004,472098200,24.026726
2008-06-10,180.510006,186.780003,179.019999,185.640003,285235300,24.559888
2008-06-11,184.34,185.999998,179.589998,180.809999,240387700,23.920886
2008-06-12,181.490002,182.6,171.200006,173.26,327083400,22.922033
2008-06-13,171.640003,174.159994,165.310005,172.370007,336489300,22.804288
2008-06-16,171.299995,177.9,169.069998,176.840002,262932600,23.395662
2008-06-17,178.100004,181.99,177.410002,181.43,224914200,24.002911
2008-06-18,181.120007,182.200005,177.35,178.750006,202867000,23.648352
2008-06-19,178.550001,182.339994,176.800001,180.900002,197987300,23.932793
2008-06-20,179.350006,181.000004,175.0,175.270006,222091800,23.187954
2008-06-23,174.739994,175.879993,171.560001,173.159998,161445200,22.908803
2008-06-24,172.370007,175.780005,171.630003,173.25,155486800,22.92071
2008-06-25,174.610004,178.829994,173.880001,177.390001,161112700,23.468426
2008-06-26,174.070005,174.839996,168.01,168.260006,217402500,22.260541
2008-06-27,166.510006,170.570005,164.150005,170.089994,260562400,22.502646
2008-06-30,170.189997,171.999998,166.619995,167.440001,171049200,22.152056
2008-07-01,164.229994,174.719994,164.000002,174.680006,277820200,23.109897
2008-07-02,175.200005,177.450003,168.180004,168.180004,209379800,22.249957
2008-07-03,169.589996,172.170002,165.750002,170.119995,130840500,22.506615
2008-07-07,173.159998,177.129995,171.899996,175.160004,205097900,23.1734
2008-07-08,175.399996,179.700001,172.740002,179.549997,222087600,23.75419
2008-07-09,180.199999,180.910002,174.139994,174.249996,223944000,23.053008
2008-07-10,174.919998,177.34,171.369997,176.629997,210172200,23.367878
2008-07-11,175.469997,177.109995,171.000002,172.579998,232502900,22.83207
2008-07-14,179.240004,179.300005,173.079996,173.880001,221513600,23.004058
2008-07-15,172.479996,173.739998,166.390003,169.639997,260010800,22.443112
2008-07-16,170.199997,172.930006,168.6,172.810003,186947600,22.862499
2008-07-17,174.100006,174.98,171.389997,171.809994,189381500,22.730199
2008-07-18,168.519999,169.649998,164.999998,165.150002,217103600,21.849092
2008-07-21,166.900002,167.500002,161.120003,166.290001,340117400,21.999913
2008-07-22,149.000006,162.76,146.530003,162.019997,469898100,21.434998
2008-07-23,164.989998,168.369995,161.559999,166.26,265442100,21.995944
2008-07-24,164.319996,165.260004,158.449995,159.029995,209904800,21.039425
2008-07-25,160.4,163.000006,158.65,162.119999,158409300,21.448228
2008-07-28,162.340004,162.469994,154.02,154.399996,195178200,20.426883
2008-07-29,155.410006,159.450005,153.650005,157.080004,171017700,20.781444
2008-07-30,157.780006,160.490002,156.079994,159.880001,181295800,21.151879
2008-07-31,157.540001,162.200001,156.980001,158.950006,159374600,21.028843
2008-08-01,159.900002,159.990004,155.75,156.659994,136159800,20.725877
2008-08-04,156.600006,157.899996,152.910002,153.229996,148131900,20.272094
2008-08-05,155.420006,160.799995,154.820005,160.640005,172092900,21.252427
2008-08-06,159.970003,167.4,157.999998,164.190006,197852200,21.722087
2008-08-07,162.709999,166.149998,161.499998,163.570005,168093100,21.640061
2008-08-08,163.859999,169.649998,163.749996,169.549995,178499300,22.431205
2008-08-11,170.069994,176.499994,169.669998,173.559994,222826100,22.961722
2008-08-12,173.520006,179.290005,173.510006,176.73,209069700,23.381108
2008-08-13,177.980001,179.999994,175.899994,179.300005,210586600,23.721116
2008-08-14,178.329996,180.450005,177.839998,179.320005,177825200,23.723762
2008-08-15,179.039999,179.750002,175.050001,175.740004,177062900,23.250134
2008-08-18,175.57,177.809998,173.82,175.389996,138003600,23.203828
2008-08-19,174.540003,177.069994,171.809994,173.530006,154051100,22.957754
2008-08-20,174.769995,176.940004,173.609995,175.840006,126737800,23.263364
2008-08-21,174.470001,175.449997,171.889996,174.289997,134936200,23.0583
2008-08-22,175.820005,177.500004,175.57,176.790001,109902800,23.389047
2008-08-25,176.15,176.230001,171.660004,172.549997,121106300,22.828101
2008-08-26,172.760002,174.879997,172.609999,173.639996,111387500,22.972306
2008-08-27,173.310001,175.760004,172.190002,174.670006,119445200,23.108574
2008-08-28,175.280006,176.250002,172.750002,173.739998,107846200,22.985536
2008-08-29,172.959993,173.500006,169.039997,169.529995,149822400,22.428559
2008-09-02,172.399994,173.500006,164.999998,166.189999,195190800,21.986682
2008-09-03,166.84,168.680002,164.000002,166.960003,183708700,22.088553
2008-09-04,165.860004,167.909998,160.809996,161.220005,185846500,21.32916
2008-09-05,158.589998,162.400005,157.650003,160.179995,196721000,21.191568
2008-09-08,164.570002,164.889996,151.459995,157.919996,261494800,20.892574
2008-09-09,156.859999,159.960003,149.789997,151.68,311256400,20.067032
2008-09-10,152.320002,154.989996,148.800001,151.609999,243285700,20.057771
2008-09-11,148.18,152.990004,146.000004,152.649996,242783800,20.195361
2008-09-12,150.909996,150.909996,146.500002,148.940004,198256800,19.704535
2008-09-15,142.030006,147.690002,140.359995,140.359995,230158600,18.569413
2008-09-16,133.860006,142.500004,132.149994,139.879997,299959100,18.50591
2008-09-17,138.490005,138.510006,127.830002,127.830002,300113800,16.911714
2008-09-18,130.569998,135.430002,120.679998,134.089998,419063400,17.739902
2008-09-19,142.600006,144.200003,136.309996,140.909994,357718900,18.642177
2008-09-22,139.939999,140.250006,130.66,131.049995,214178300,17.337714
2008-09-23,131.85,135.799997,126.660002,126.840006,320091100,16.780739
2008-09-24,127.270002,130.950006,125.149994,128.709995,261753800,17.028135
2008-09-25,129.799994,134.790001,128.520004,131.930002,251511400,17.454137
2008-09-26,124.910002,129.799994,122.999998,128.239998,281612800,16.965955
2008-09-29,119.620001,119.680002,100.589999,105.259999,655514300,13.925737
2008-09-30,108.250001,115.000002,106.300003,113.659998,406670600,15.037044
2008-10-01,111.919998,112.359995,107.390001,109.120001,324121000,14.436409
2008-10-02,108.010002,108.79,99.999999,100.100001,402341100,13.243077
2008-10-03,103.999997,106.500001,94.649997,97.069999,573599600,12.842212
2008-10-06,91.960002,98.779998,87.540001,98.140003,526854300,12.983772
2008-10-07,100.479997,101.5,88.95,89.159998,469693000,11.795731
2008-10-08,85.909997,96.330002,85.679998,89.789999,551935300,11.879079
2008-10-09,93.35,95.800003,86.599999,88.740002,404345900,11.740166
2008-10-10,85.699999,99.999999,85.000003,96.799999,554824900,12.806492
2008-10-13,104.550003,110.53,101.020002,110.26,384769000,14.587229
2008-10-14,116.260004,116.399994,103.139997,104.079999,495248600,13.769625
2008-10-15,103.84,106.999999,97.889997,97.949999,396043900,12.958635
2008-10-16,99.77,103.429997,91.739997,101.890002,495130300,13.479891
2008-10-17,99.600003,102.039999,85.890003,97.4,440556900,12.885871
2008-10-20,99.780001,100.03,93.64,98.439997,387292500,13.023461
2008-10-21,96.950003,97.899998,91.159997,91.489998,548415000,12.103987
2008-10-22,97.369999,101.250001,92.929997,96.870001,562202200,12.815753
2008-10-23,96.509999,99.250002,91.900001,98.229999,418857600,12.995678
2008-10-24,90.329998,97.899998,90.11,96.380003,397514600,12.750927
2008-10-27,95.07,97.629998,91.86,92.089998,302192800,12.183366
2008-10-28,95.430001,100.499997,92.369998,99.909997,408533300,13.21794
2008-10-29,100.859999,109.539997,99.939998,104.550003,487744600,13.831805
2008-10-30,108.23,112.190004,107.61,111.039998,409522400,14.690422
2008-10-31,107.400002,110.779999,105.140003,107.589999,414939000,14.233992
2008-11-03,105.930001,109.1,104.859997,106.959998,264484500,14.150644
2008-11-04,109.990001,111.790002,106.669998,110.989997,349670300,14.683807
2008-11-05,108.910003,109.720001,102.990001,103.300001,314113800,13.666432
2008-11-06,101.050003,102.780003,98.0,99.099998,329768600,13.110778
2008-11-07,99.240002,99.850002,95.720001,98.239999,273813400,12.997001
2008-11-10,100.170003,100.400002,94.5,95.879998,280955500,12.684777
2008-11-11,94.81,97.170001,92.260002,94.77,306134500,12.537926
2008-11-12,92.429999,93.239998,90.009997,90.12,294744100,11.922738
2008-11-13,89.870001,96.439998,86.02,96.439998,463521800,12.758864
2008-11-14,93.760003,93.990002,89.999997,90.240003,351316700,11.938614
2008-11-17,88.480002,90.550003,87.260001,88.140001,290631600,11.660787
2008-11-18,89.640002,90.99,86.859999,89.910002,302423800,11.894956
2008-11-19,89.439998,91.58,86.209997,86.289999,292975200,11.416035
2008-11-20,85.240002,86.450003,80.000002,80.49,429203600,10.648704
2008-11-21,81.929999,84.120003,79.140002,82.580001,392317800,10.925208
2008-11-24,85.210001,94.79,84.839999,92.949998,360564400,12.297142
2008-11-25,94.630003,94.709998,88.160002,90.800002,308823200,12.012701
2008-11-26,89.920002,95.249997,89.85,94.999998,224959000,12.568354
2008-11-28,94.699998,94.759999,91.86,92.669998,74443600,12.260099
2008-12-01,91.3,92.270002,88.919999,88.929999,230941900,11.765303
2008-12-02,90.029998,92.649998,86.499997,92.47,287180600,12.23364
2008-12-03,89.399997,96.23,88.800003,95.899999,334670000,12.687423
2008-12-04,94.429998,95.210003,89.060002,91.410003,272842500,12.093403
2008-12-05,90.349998,94.49,88.859998,94.000002,260948800,12.436056
2008-12-08,97.279997,100.799997,95.800003,99.719999,296285500,13.192803
2008-12-09,98.040001,103.600001,97.210002,100.06,300874000,13.237785
2008-12-10,97.869997,99.490001,96.499999,98.209998,234511900,12.993032
2008-12-11,97.349998,101.240001,94.830001,94.999998,260154300,12.568354
2008-12-12,92.800001,99.000003,92.530002,98.27,260293600,13.000971
2008-12-15,95.990001,96.209999,92.999999,94.749999,222939500,12.53528
2008-12-16,93.980001,96.479999,92.75,95.430001,273376600,12.625243
2008-12-17,91.030001,91.100002,88.019999,89.159998,323465100,11.795731
2008-12-18,89.310001,90.830003,88.440001,89.429997,214354000,11.831452
2008-12-19,89.940002,90.939999,88.800003,89.999997,200480000,11.906862
2008-12-22,90.019998,90.029998,84.690002,85.74,211185100,11.343271
2008-12-23,86.869999,87.870002,85.899997,86.380001,158757900,11.427942
2008-12-24,86.140002,86.249998,84.549999,85.039997,67833500,11.250661
2008-12-26,86.64,87.419998,85.240002,85.810001,77081200,11.352532
2008-12-29,86.519998,87.620003,85.069998,86.61,171500000,11.45837
2008-12-30,87.419998,88.049999,84.720003,86.289999,241900400,11.416035
2008-12-31,85.969998,87.739999,85.339997,85.349998,151885300,11.291674
2009-01-02,85.880003,91.040001,85.16,90.750001,186503800,12.006086
2009-01-05,93.170003,96.179998,92.709999,94.580002,295402100,12.512789
2009-01-06,95.95,97.170001,92.389998,93.02,322327600,12.306404
2009-01-07,91.809999,92.500001,90.260003,91.01,188262200,12.040484
2009-01-08,90.43,93.150002,90.039998,92.699999,168375200,12.264068
2009-01-09,93.209997,93.380001,90.14,90.579997,136711400,11.983595
2009-01-12,90.460001,90.99,87.550001,88.66,154429100,11.729582
2009-01-13,88.239997,89.739998,86.35,87.709998,199599400,11.603899
2009-01-14,86.239998,87.250001,84.720003,85.329997,255416000,11.289028
2009-01-15,80.570002,84.120003,80.050003,83.379999,457908500,11.031046
2009-01-16,84.3,84.380002,80.399998,82.330002,261906400,10.892133
2009-01-20,81.929999,82.000001,78.200001,78.200001,229978700,10.34574
2009-01-21,79.390001,82.880001,79.309999,82.83,272317500,10.958282
2009-01-22,88.039999,89.999997,85.820002,88.36,352382100,11.689893
2009-01-23,86.819998,89.870001,86.499997,88.36,190942500,11.689893
2009-01-26,88.859998,90.969999,88.299998,89.640002,173059600,11.859235
2009-01-27,90.190001,91.549999,89.739998,90.73,154509600,12.00344
2009-01-28,92.119999,94.999998,91.499998,94.2,215351500,12.462516
2009-01-29,93.090001,94.340003,92.600003,92.999999,148182300,12.303758
2009-01-30,92.600003,93.62,90.009997,90.13,162869700,11.924061
2009-02-02,89.100003,92.000003,88.899999,91.509998,139561800,12.106633
2009-02-03,91.920001,93.380001,90.279997,92.979999,149827300,12.301112
2009-02-04,93.219997,96.25,93.100001,93.549998,202105400,12.376522
2009-02-05,92.77,97.250003,92.619997,96.459998,187311600,12.76151
2009-02-06,97.019998,99.999999,96.999997,99.719999,171802400,13.192803
2009-02-09,99.999999,103.000001,99.500001,102.510003,178752700,13.561917
2009-02-10,101.330003,102.510003,97.059999,97.830003,212265200,12.94276
2009-02-11,96.370003,98.31,95.770002,96.82,168743400,12.809138
2009-02-12,95.829997,99.75,95.829997,99.270002,204297100,13.133269
2009-02-13,98.990003,99.939998,98.120003,99.16,152244400,13.118716
2009-02-17,96.870001,97.039998,94.280002,94.530001,169559600,12.506174
2009-02-18,95.049999,95.849998,92.719999,94.369997,171194800,12.485006
2009-02-19,93.370001,94.250001,90.11,90.639998,230701100,11.991533
2009-02-20,89.399997,92.399999,89.000001,91.199998,187579000,12.06562
2009-02-23,91.650002,92.000003,86.509997,86.950001,196745500,11.503352
2009-02-24,87.449999,90.889997,87.000002,90.250003,201776400,11.939937
2009-02-25,89.860001,92.919997,89.25,91.159997,208263300,12.060328
2009-02-26,92.000003,92.919997,88.96,89.189999,157467100,11.7997
2009-02-27,87.930003,91.3,87.669997,89.310001,176664600,11.815576
2009-03-02,88.120001,91.199998,87.669997,87.939997,192732400,11.634327
2009-03-03,88.929999,90.740001,87.880002,88.37,181085100,11.691216
2009-03-04,90.180001,92.77,89.449998,91.169997,185350900,12.061651
2009-03-05,90.460001,91.87,88.450002,88.839997,176724800,11.753396
2009-03-06,88.339999,88.400001,82.330002,85.300003,252786800,11.28506
2009-03-09,84.179997,87.600002,82.570001,83.11,174574400,10.995326
2009-03-10,84.87,89.169998,84.360002,88.629999,211064700,11.725613
2009-03-11,89.809999,94.069997,89.580001,92.679998,211593200,12.261422
2009-03-12,92.899997,96.580001,92.000003,96.350002,192114300,12.746958
2009-03-13,96.300001,97.200002,95.009998,95.929999,150292100,12.691392
2009-03-16,96.53,97.389999,94.179999,95.420001,199311000,12.62392
2009-03-17,95.239997,99.689999,95.07,99.659998,196661500,13.184865
2009-03-18,99.909997,103.479999,99.719999,101.52,199009300,13.430941
2009-03-19,101.850001,103.199999,100.249998,101.620003,125045200,13.444171
2009-03-20,102.09,103.109997,100.569999,101.590002,173896800,13.440202
2009-03-23,102.710001,108.159999,101.749999,107.660001,166599300,14.243253
2009-03-24,106.359998,109.440001,105.390002,106.500001,160153000,14.089787
2009-03-25,107.579999,108.359997,103.860001,106.490001,161654500,14.088464
2009-03-26,107.829998,109.98,107.579999,109.869998,154063000,14.535633
2009-03-27,108.23,108.530001,106.399999,106.850002,123218200,14.136092
2009-03-30,104.510002,105.01,102.609999,104.490002,125699000,13.823867
2009-03-31,105.449997,107.450003,105.0,105.120003,142520000,13.907215
2009-04-01,104.089999,108.999998,103.890001,108.689998,147343000,14.37952
2009-04-02,110.139997,114.749996,109.780003,112.710003,203091700,14.911361
2009-04-03,114.189997,116.130001,113.519995,115.989998,159060300,15.345299
2009-04-06,114.940001,118.749994,113.280003,118.450001,164516100,15.670754
2009-04-07,116.529997,116.67,114.189997,115.000002,134145200,15.214324
2009-04-08,115.429998,116.790003,114.580006,116.320005,113907500,15.388959
2009-04-09,118.42,119.999996,117.960003,119.57,132689200,15.818928
2009-04-13,120.009996,120.980005,119.0,120.220001,97309100,15.904922
2009-04-14,119.57,120.17,117.25,118.309998,113655500,15.652232
2009-04-15,117.199999,118.249996,115.760006,117.639996,103220600,15.563591
2009-04-16,119.190004,123.150002,118.789995,121.450003,148361500,16.067649
2009-04-17,121.179996,124.25,120.250002,123.419994,124373900,16.328276
2009-04-20,121.729996,122.989998,119.160004,120.499994,116616500,15.941965
2009-04-21,118.889997,122.140005,118.600004,121.759996,117671400,16.108661
2009-04-22,122.630003,125.349998,121.199997,121.510004,234691800,16.075588
2009-04-23,126.620001,127.200001,123.509996,125.4,236289200,16.590228
2009-04-24,124.639996,125.139994,122.969997,123.900005,135191000,16.391781
2009-04-27,122.899996,125.000004,122.660004,124.729998,120172500,16.501588
2009-04-28,123.350006,126.210005,123.260004,123.900005,113964200,16.391781
2009-04-29,124.85,126.850006,123.830004,125.139994,114527700,16.55583
2009-04-30,126.220005,126.999996,124.920002,125.829996,124622400,16.647116
2009-05-01,125.799995,127.950005,125.799995,127.240002,99379000,16.833657
2009-05-04,128.239998,132.249996,127.679998,132.070005,152339600,17.47266
2009-05-05,131.749998,132.859997,131.119997,132.709993,99563800,17.557329
2009-05-06,133.329994,133.499998,130.220003,132.500002,118384700,17.529547
2009-05-07,132.329998,132.389999,127.900003,129.060003,132944000,17.074441
2009-05-08,129.040003,131.23,126.260006,129.190006,116991000,17.09164
2009-05-11,127.370005,130.959993,127.119999,129.570002,101164700,17.141913
2009-05-12,129.560001,129.710005,123.250004,124.420004,152370400,16.460576
2009-05-13,123.210003,124.019995,119.379995,119.489998,148992900,15.808344
2009-05-14,119.780005,123.529997,119.700003,122.949997,111956600,16.266096
2009-05-15,122.319996,124.619995,121.610006,122.419998,91891800,16.195978
2009-05-18,123.730001,126.700003,121.570005,126.650002,114710400,16.755601
2009-05-19,126.820005,129.309996,125.739994,127.450006,93105600,16.861441
2009-05-20,127.629997,129.209993,125.299997,125.869997,97146000,16.652408
2009-05-21,125.149994,126.780005,122.889996,124.179998,101986500,16.428824
2009-05-22,124.049995,124.179998,121.749996,122.5,74499600,16.206563
2009-05-26,124.759998,130.830004,124.549994,130.780003,159231800,17.301994
2009-05-27,131.779999,134.980005,130.910006,133.050001,161605500,17.602312
2009-05-28,133.449997,135.390001,132.030005,135.069994,121888200,17.869553
2009-05-29,135.390001,135.9,133.850006,135.809998,114133600,17.967455
2009-06-01,136.469999,139.99,136.000002,139.349998,113124900,18.435792
2009-06-02,138.990004,141.340004,138.350002,139.490002,114055900,18.454314
2009-06-03,140.0,141.109999,139.070005,140.949995,141299900,18.647469
2009-06-04,140.130003,144.180002,140.040001,143.740005,137658500,19.016583
2009-06-05,145.310001,146.4,143.209993,144.67,158179000,19.13962
2009-06-08,143.819994,144.230003,139.43,143.849995,232913100,19.031134
2009-06-09,143.809994,144.559998,140.549999,142.719995,169241100,18.881637
2009-06-10,142.279999,142.35,138.300001,140.250006,172155900,18.554861
2009-06-11,139.550003,141.559996,138.549994,139.949999,131205900,18.515171
2009-06-12,138.809999,139.100006,136.040003,136.969997,140771400,18.120921
2009-06-15,136.010002,136.929996,134.890003,136.090004,134937600,18.004499
2009-06-16,136.660004,138.470005,136.100004,136.349997,128701300,18.038896
2009-06-17,136.670004,137.449995,134.529995,135.580006,142853200,17.937027
2009-06-18,136.110004,137.999994,135.590006,135.879999,106920100,17.976716
2009-06-19,138.069996,139.500002,136.899996,139.480001,180464200,18.452991
2009-06-22,140.670002,141.559996,136.329996,137.370007,158728500,18.173842
2009-06-23,136.399998,136.949997,132.879997,134.009996,176633100,17.729317
2009-06-24,135.420002,137.499996,134.860003,136.219994,121381400,18.021697
2009-06-25,135.749996,140.200005,135.209997,139.859997,147361900,18.503264
2009-06-26,139.789995,143.560001,139.739994,142.440002,109846100,18.844594
2009-06-29,143.459999,143.949997,141.539995,141.970005,141904000,18.782414
2009-06-30,142.580006,143.799994,141.800001,142.430002,108556000,18.843271
2009-07-01,143.5,144.66,142.520004,142.829998,103544700,18.89619
2009-07-02,141.250002,142.829998,139.789995,140.02,92619800,18.524432
2009-07-06,138.699997,138.990004,136.249994,138.609995,124672100,18.33789
2009-07-07,138.480005,139.680006,135.179996,135.400002,115399200,17.913213
2009-07-08,135.92,138.039995,134.420006,137.220003,143982300,18.153996
2009-07-09,137.760002,137.989994,135.93,136.359997,85756300,18.040219
2009-07-10,136.339996,138.970003,136.319996,138.520006,111318900,18.325985
2009-07-13,139.540003,142.34,137.529997,142.34,120875300,18.831364
2009-07-14,142.030006,143.180006,141.16,142.269999,86811900,18.822103
2009-07-15,145.039995,147.0,144.320005,146.879997,121396800,19.431999
2009-07-16,145.759998,148.019997,145.569994,147.519999,98392700,19.51667
2009-07-17,149.079994,152.019995,148.629997,151.750002,150538500,20.076293
2009-07-20,153.269997,155.039997,150.889996,152.910002,183881600,20.229759
2009-07-21,153.289997,153.43,149.749996,151.509996,218695400,20.044541
2009-07-22,157.790007,158.730001,156.109995,156.739996,218526000,20.736462
2009-07-23,156.629993,158.439995,155.559996,157.819994,131740700,20.879344
2009-07-24,156.950001,160.000004,156.500004,159.990004,109590600,21.166433
2009-07-27,160.169994,160.879997,157.259995,160.100006,108327800,21.180986
2009-07-28,158.880005,160.100006,157.600002,160.000004,90888700,21.167756
2009-07-29,158.900005,160.450001,158.250004,160.030005,95539500,21.171725
2009-07-30,161.700003,164.720005,161.499998,162.790001,117401200,21.536868
2009-07-31,162.990005,164.999998,162.910004,163.390001,105634200,21.616247
2009-08-03,165.210003,166.639996,164.869995,166.430004,98560000,22.018435
2009-08-04,164.929996,165.569998,164.209993,165.549997,98952700,21.902011
2009-08-05,165.750002,167.389999,164.209993,165.110001,105795900,21.8438
2009-08-06,165.579998,166.510006,163.089994,163.91,85404200,21.685042
2009-08-07,165.489996,166.599995,164.799994,165.509996,96838700,21.896719
2009-08-10,165.66,166.599995,163.659994,164.720005,75073600,21.792205
2009-08-11,163.689995,164.379997,161.879993,162.830002,88835600,21.54216
2009-08-12,162.549995,166.709997,162.459993,165.310005,111267800,21.870261
2009-08-13,166.649996,168.670002,166.500006,168.419996,109995200,22.281708
2009-08-14,167.939999,168.230005,165.529997,166.779999,76454000,22.064739
2009-08-17,163.550005,163.590006,159.420004,159.589994,131095300,21.113512
2009-08-18,161.630001,164.239994,161.409996,164.000002,107788100,21.696949
2009-08-19,162.75,165.300005,162.450006,164.600002,103317900,21.776328
2009-08-20,164.979998,166.719997,164.610003,166.330002,85507800,22.005205
2009-08-21,167.650005,169.370005,166.799999,169.220001,104018600,22.387547
2009-08-24,170.119995,170.709995,168.270006,169.059998,101732400,22.366379
2009-08-25,169.459993,170.940001,169.129999,169.400005,81088700,22.411361
2009-08-26,168.919994,169.549995,166.759998,167.41,75999700,22.148087
2009-08-27,168.750004,169.569996,164.829994,169.450006,112295400,22.417977
2009-08-28,172.270004,172.489996,168.529999,170.049994,113425200,22.497354
2009-08-31,168.160004,168.850006,166.500006,168.210005,77834400,22.253926
2009-09-01,167.99,170.000006,164.939997,165.300005,117257000,21.868938
2009-09-02,164.620003,167.610004,164.110004,165.180002,91062300,21.853061
2009-09-03,166.440004,167.100006,164.999998,166.549994,73488800,22.034309
2009-09-04,167.279997,170.699995,167.090006,170.309999,93657200,22.531752
2009-09-08,172.979994,173.139997,171.999998,172.930006,78761900,22.878375
2009-09-09,172.780003,174.470001,169.699999,171.140005,202771800,22.641561
2009-09-10,172.059999,173.25,170.809998,172.559998,122783500,22.829424
2009-09-11,172.910006,173.179998,170.869999,172.160002,87240300,22.776505
2009-09-14,170.829998,173.900002,170.249998,173.719997,80502800,22.98289
2009-09-15,174.040005,175.650002,173.589994,175.160004,106617700,23.1734
2009-09-16,177.990002,182.750004,177.879999,181.869997,188505800,24.061122
2009-09-17,181.98,186.790003,181.969999,184.550005,202643000,24.415683
2009-09-18,185.829994,186.549997,184.759996,185.020002,150395700,24.477863
2009-09-21,184.289999,185.160006,181.620005,184.020006,109428900,24.345565
2009-09-22,185.190006,185.379997,182.850006,184.480003,89188400,24.406422
2009-09-23,185.399998,188.899998,185.030003,185.5,148390900,24.541366
2009-09-24,187.199999,187.699997,182.770004,183.820002,137720100,24.319105
2009-09-25,182.01,185.5,181.440001,182.369995,111309800,24.127271
2009-09-28,183.870003,186.68,183.330004,186.150002,84361200,24.62736
2009-09-29,186.730001,187.400003,184.309999,185.379997,86346400,24.52549
2009-09-30,186.130001,186.449995,182.610001,185.349997,134896300,24.521521
2009-10-01,185.349997,186.220003,180.699997,180.860001,131177900,23.927501
2009-10-02,181.41,185.939997,181.349998,184.9,138327000,24.461987
2009-10-05,186.200003,186.860004,184.269999,186.019999,105783300,24.610161
2009-10-06,187.739998,190.009996,187.300001,190.009996,151271400,25.138032
2009-10-07,189.760004,190.549995,189.030001,190.250002,116417000,25.169784
2009-10-08,190.659998,191.450003,188.889997,189.270006,109552800,25.040132
2009-10-09,188.969999,190.699999,188.620005,190.469994,73318000,25.198889
2009-10-12,191.020006,191.510004,189.640001,190.810001,72006200,25.243871
2009-10-13,190.629997,191.169996,189.700003,190.019997,87005100,25.139355
2009-10-14,192.249994,192.319996,190.230001,191.289999,93877700,25.307374
2009-10-15,189.630001,190.920004,189.529999,190.559996,93389100,25.210796
2009-10-16,189.349995,190.360004,187.84,188.050005,107856700,24.878728
2009-10-19,187.85,189.999996,185.550001,189.860006,235557700,25.118188
2009-10-20,200.599998,201.749998,197.850002,198.759996,285259800,26.295643
2009-10-21,199.52,208.709997,199.229994,204.920004,298431700,27.110603
2009-10-22,204.699999,207.850004,202.510002,205.199997,197848000,27.147646
2009-10-23,205.699995,205.799997,203.230005,203.939995,105196700,26.980949
2009-10-26,203.670002,206.750006,200.1,202.480001,121084600,26.787794
2009-10-27,201.659996,202.809996,196.449997,197.370005,189137900,26.11175
2009-10-28,197.709999,198.020006,191.099995,192.399998,204596700,25.454225
2009-10-29,195.000004,196.810005,192.140005,196.349995,142567600,25.976804
2009-10-30,196.060001,196.800005,188.169994,188.500002,179381300,24.938262
2009-11-02,189.800005,192.879995,185.570002,189.309994,169745800,25.045422
2009-11-03,187.85,189.519999,185.919996,188.749994,130635400,24.971335
2009-11-04,190.73,193.850004,190.230001,190.810001,121882600,25.243871
2009-11-05,192.399998,195.000004,191.819998,194.029995,96200300,25.669871
2009-11-06,192.51,195.189995,192.399998,194.340002,73774400,25.710885
2009-11-09,196.939995,201.900002,196.260006,201.460005,132213900,26.65285
2009-11-10,201.019995,204.980005,201.009995,202.98,100298800,26.853943
